aficionado_id,plataforma,sigue,interacciones_temporada
AF-E0A8AA3606,Facebook,0,0
AF-E0A8AA3606,TikTok,1,39
AF-E0A8AA3606,YouTube,1,76
AF-61B7EE7B98,Instagram,0,0
AF-61B7EE7B98,X,0,0
AF-61B7EE7B98,Facebook,0,0
AF-61B7EE7B98,TikTok,0,0
AF-61B7EE7B98,YouTube,1,12
AF-118042060B,Instagram,0,0
AF-118042060B,X,0,0
AF-118042060B,Facebook,0,0
AF-118042060B,TikTok,0,0
AF-118042060B,YouTube,0,0
AF-3EB5B4557D,Instagram,1,27
AF-3EB5B4557D,X,0,0
AF-3EB5B4557D,Facebook,0,0
AF-3EB5B4557D,TikTok,0,0
AF-3EB5B4557D,YouTube,0,0
AF-4EC82DA97D,Instagram,1,66
AF-4EC82DA97D,X,1,19
AF-4EC82DA97D,Facebook,0,0
AF-4EC82DA97D,TikTok,1,31
AF-4EC82DA97D,YouTube,0,0
AF-04D0F10B98,Instagram,1,29
AF-04D0F10B98,X,0,0
AF-04D0F10B98,Facebook,0,0
AF-04D0F10B98,TikTok,0,0
AF-04D0F10B98,YouTube,1,81
AF-C245DC3177,Instagram,0,0
AF-C245DC3177,X,1,28
AF-C245DC3177,Facebook,0,0
AF-C245DC3177,TikTok,0,0
AF-C245DC3177,YouTube,0,0
AF-04DBEBA3C5,Instagram,1,2
AF-04DBEBA3C5,X,1,44
AF-04DBEBA3C5,Facebook,0,0
AF-04DBEBA3C5,TikTok,1,9
AF-04DBEBA3C5,YouTube,1,7
AF-B6CE9C5AFC,Instagram,1,32
AF-B6CE9C5AFC,X,1,9
AF-B6CE9C5AFC,Facebook,0,0
AF-B6CE9C5AFC,TikTok,1,34
AF-B6CE9C5AFC,YouTube,1,10
AF-4FEBC00860,Instagram,1,50
AF-4FEBC00860,X,1,39
AF-4FEBC00860,Facebook,1,52
AF-4FEBC00860,TikTok,0,0
AF-4FEBC00860,YouTube,0,0
AF-946C2AC3B0,Instagram,0,0
AF-946C2AC3B0,X,1,44
AF-946C2AC3B0,Facebook,0,0
AF-946C2AC3B0,TikTok,1,105
AF-946C2AC3B0,YouTube,0,0
AF-F7815FC299,Instagram,1,17
AF-F7815FC299,X,1,40
AF-F7815FC299,Facebook,1,119
AF-F7815FC299,TikTok,0,0
AF-F7815FC299,YouTube,1,10
AF-228374CD90,Instagram,1,33
AF-228374CD90,X,1,81
AF-228374CD90,Facebook,0,0
AF-228374CD90,TikTok,1,74
AF-228374CD90,YouTube,0,0
AF-69E234ECF6,Instagram,0,0
AF-69E234ECF6,X,1,44
AF-69E234ECF6,Facebook,1,27
AF-69E234ECF6,TikTok,0,0
AF-69E234ECF6,YouTube,0,0
AF-5057911E8E,Instagram,1,6
AF-5057911E8E,X,0,0
AF-5057911E8E,Facebook,0,0
AF-5057911E8E,TikTok,0,0
AF-5057911E8E,YouTube,1,25
AF-027ECD0846,Instagram,1,22
AF-027ECD0846,X,1,8
AF-027ECD0846,Facebook,1,115
AF-027ECD0846,TikTok,0,0
AF-027ECD0846,YouTube,0,0
AF-3D1827CA97,Instagram,1,29
AF-3D1827CA97,X,0,0
AF-3D1827CA97,Facebook,1,16
AF-3D1827CA97,TikTok,1,39
AF-3D1827CA97,YouTube,1,28
AF-3A97ABB22B,Instagram,0,0
AF-3A97ABB22B,X,1,40
AF-3A97ABB22B,Facebook,0,0
AF-3A97ABB22B,TikTok,0,0
AF-3A97ABB22B,YouTube,1,12
AF-C487B546D4,Instagram,1,17
AF-C487B546D4,X,0,0
AF-C487B546D4,Facebook,0,0
AF-C487B546D4,TikTok,0,0
AF-C487B546D4,YouTube,1,3
AF-17D1B3DB60,Instagram,1,217
AF-17D1B3DB60,X,0,0
AF-17D1B3DB60,Facebook,0,0
AF-17D1B3DB60,TikTok,0,0
AF-17D1B3DB60,YouTube,0,0
AF-CB99CADC91,Instagram,1,76
AF-CB99CADC91,X,0,0
AF-CB99CADC91,Facebook,0,0
AF-CB99CADC91,TikTok,0,0
AF-CB99CADC91,YouTube,1,158
AF-0F2D8761CA,Instagram,1,92
AF-0F2D8761CA,X,1,25
AF-0F2D8761CA,Facebook,0,0
AF-0F2D8761CA,TikTok,1,21
AF-0F2D8761CA,YouTube,1,75
AF-0A5B837F85,Instagram,1,18
AF-0A5B837F85,X,1,7
AF-0A5B837F85,Facebook,1,22
AF-0A5B837F85,TikTok,1,31
AF-0A5B837F85,YouTube,0,0
AF-02C82EFF49,Instagram,1,20
AF-02C82EFF49,X,1,70
AF-02C82EFF49,Facebook,1,30
AF-02C82EFF49,TikTok,1,25
AF-02C82EFF49,YouTube,0,0
AF-D1FA14B7A6,Instagram,1,43
AF-D1FA14B7A6,X,0,0
AF-D1FA14B7A6,Facebook,1,28
AF-D1FA14B7A6,TikTok,0,0
AF-D1FA14B7A6,YouTube,0,0
AF-B6A9ABC3B4,Instagram,0,0
AF-B6A9ABC3B4,X,1,88
AF-B6A9ABC3B4,Facebook,1,30
AF-B6A9ABC3B4,TikTok,0,0
AF-B6A9ABC3B4,YouTube,1,31
AF-FB5CBC2F98,Instagram,0,0
AF-FB5CBC2F98,X,1,11
AF-FB5CBC2F98,Facebook,0,0
AF-FB5CBC2F98,TikTok,0,0
AF-FB5CBC2F98,YouTube,1,79
AF-1A96AEB0B6,Instagram,1,57
AF-1A96AEB0B6,X,0,0
AF-1A96AEB0B6,Facebook,1,23
AF-1A96AEB0B6,TikTok,1,95
AF-1A96AEB0B6,YouTube,0,0
AF-7730FD8905,Instagram,1,16
AF-7730FD8905,X,0,0
AF-7730FD8905,Facebook,1,16
AF-7730FD8905,TikTok,1,13
AF-7730FD8905,YouTube,0,0
AF-B6E1A8468B,Instagram,1,1
AF-B6E1A8468B,X,0,0
AF-B6E1A8468B,Facebook,0,0
AF-B6E1A8468B,TikTok,0,0
AF-B6E1A8468B,YouTube,0,0
AF-643B8C46A6,Instagram,1,16
AF-643B8C46A6,X,0,0
AF-643B8C46A6,Facebook,1,39
AF-643B8C46A6,TikTok,0,0
AF-643B8C46A6,YouTube,0,0
AF-8A1E1404DE,Instagram,0,0
AF-8A1E1404DE,X,0,0
AF-8A1E1404DE,Facebook,0,0
AF-8A1E1404DE,TikTok,0,0
AF-8A1E1404DE,YouTube,0,0
AF-784620D50D,Instagram,1,121
AF-784620D50D,X,1,36
AF-784620D50D,Facebook,1,16
AF-784620D50D,TikTok,1,30
AF-784620D50D,YouTube,1,0
AF-90A22B1047,Instagram,1,18
AF-90A22B1047,X,1,84
AF-90A22B1047,Facebook,1,38
AF-90A22B1047,TikTok,0,0
AF-90A22B1047,YouTube,0,0
AF-95C66B4A9F,Instagram,0,0
AF-95C66B4A9F,X,0,0
AF-95C66B4A9F,Facebook,0,0
AF-95C66B4A9F,TikTok,1,42
AF-95C66B4A9F,YouTube,1,82
AF-565236F9D3,Instagram,1,115
AF-565236F9D3,X,0,0
AF-565236F9D3,Facebook,1,45
AF-565236F9D3,TikTok,0,0
AF-565236F9D3,YouTube,1,151
AF-4534C1FDBB,Instagram,1,4
AF-4534C1FDBB,X,0,0
AF-4534C1FDBB,Facebook,0,0
AF-4534C1FDBB,TikTok,0,0
AF-4534C1FDBB,YouTube,0,0
AF-771D836FA3,Instagram,1,50
AF-771D836FA3,X,1,1
AF-771D836FA3,Facebook,0,0
AF-771D836FA3,TikTok,0,0
AF-771D836FA3,YouTube,0,0
AF-2C86A8F215,Instagram,1,29
AF-2C86A8F215,X,0,0
AF-2C86A8F215,Facebook,1,24
AF-2C86A8F215,TikTok,0,0
AF-2C86A8F215,YouTube,1,20
AF-39AB1EBECF,Instagram,0,0
AF-39AB1EBECF,X,0,0
AF-39AB1EBECF,Facebook,1,10
AF-39AB1EBECF,TikTok,0,0
AF-39AB1EBECF,YouTube,0,0
AF-9AEC85D6A7,Instagram,1,31
AF-9AEC85D6A7,X,0,0
AF-9AEC85D6A7,Facebook,0,0
AF-9AEC85D6A7,TikTok,1,7
AF-9AEC85D6A7,YouTube,0,0
AF-2135549A0A,Instagram,0,0
AF-2135549A0A,X,0,0
AF-2135549A0A,Facebook,1,11
AF-2135549A0A,TikTok,0,0
AF-2135549A0A,YouTube,0,0
AF-E25A1063D1,Instagram,1,25
AF-E25A1063D1,X,1,16
AF-E25A1063D1,Facebook,1,14
AF-E25A1063D1,TikTok,0,0
AF-E25A1063D1,YouTube,0,0
AF-06E796FFEA,Instagram,0,0
AF-06E796FFEA,X,1,21
AF-06E796FFEA,Facebook,1,17
AF-06E796FFEA,TikTok,0,0
AF-06E796FFEA,YouTube,0,0
AF-063725924D,Instagram,1,52
AF-063725924D,X,1,44
AF-063725924D,Facebook,1,21
AF-063725924D,TikTok,1,18
AF-063725924D,YouTube,1,19
AF-3005BC14AD,Instagram,1,6
AF-3005BC14AD,X,1,26
AF-3005BC14AD,Facebook,0,0
AF-3005BC14AD,TikTok,0,0
AF-3005BC14AD,YouTube,0,0
AF-7168C9948C,Instagram,0,0
AF-7168C9948C,X,1,20
AF-7168C9948C,Facebook,1,8
AF-7168C9948C,TikTok,0,0
AF-7168C9948C,YouTube,1,18
AF-22BCC89F0E,Instagram,1,37
AF-22BCC89F0E,X,1,8
AF-22BCC89F0E,Facebook,0,0
AF-22BCC89F0E,TikTok,0,0
AF-22BCC89F0E,YouTube,0,0
AF-783CEED859,Instagram,1,24
AF-783CEED859,X,1,24
AF-783CEED859,Facebook,1,59
AF-783CEED859,TikTok,0,0
AF-783CEED859,YouTube,1,61
AF-3C8BF629BC,Instagram,1,4
AF-3C8BF629BC,X,0,0
AF-3C8BF629BC,Facebook,1,12
AF-3C8BF629BC,TikTok,0,0
AF-3C8BF629BC,YouTube,0,0
AF-7E6B957EEC,Instagram,0,0
AF-7E6B957EEC,X,1,6
AF-7E6B957EEC,Facebook,1,23
AF-7E6B957EEC,TikTok,0,0
AF-7E6B957EEC,YouTube,0,0
AF-EDE444A92F,Instagram,1,29
AF-EDE444A92F,X,0,0
AF-EDE444A92F,Facebook,1,47
AF-EDE444A92F,TikTok,0,0
AF-EDE444A92F,YouTube,1,24
AF-43EE528EDF,Instagram,0,0
AF-43EE528EDF,X,1,18
AF-43EE528EDF,Facebook,0,0
AF-43EE528EDF,TikTok,0,0
AF-43EE528EDF,YouTube,0,0
AF-BDA0BD8B3A,Instagram,0,0
AF-BDA0BD8B3A,X,0,0
AF-BDA0BD8B3A,Facebook,1,22
AF-BDA0BD8B3A,TikTok,0,0
AF-BDA0BD8B3A,YouTube,0,0
AF-8ACBF0FB02,Instagram,0,0
AF-8ACBF0FB02,X,1,41
AF-8ACBF0FB02,Facebook,0,0
AF-8ACBF0FB02,TikTok,0,0
AF-8ACBF0FB02,YouTube,1,12
AF-C0C696BEE6,Instagram,0,0
AF-C0C696BEE6,X,1,10
AF-C0C696BEE6,Facebook,0,0
AF-C0C696BEE6,TikTok,1,36
AF-C0C696BEE6,YouTube,1,59
AF-5726AA5B69,Instagram,1,75
AF-5726AA5B69,X,1,15
AF-5726AA5B69,Facebook,0,0
AF-5726AA5B69,TikTok,1,44
AF-5726AA5B69,YouTube,0,0
AF-61D4F0275F,Instagram,0,0
AF-61D4F0275F,X,1,3
AF-61D4F0275F,Facebook,1,20
AF-61D4F0275F,TikTok,0,0
AF-61D4F0275F,YouTube,0,0
AF-FD169E6D4F,Instagram,1,17
AF-FD169E6D4F,X,1,9
AF-FD169E6D4F,Facebook,0,0
AF-FD169E6D4F,TikTok,0,0
AF-FD169E6D4F,YouTube,0,0
AF-E477BF3742,Instagram,1,33
AF-E477BF3742,X,0,0
AF-E477BF3742,Facebook,1,50
AF-E477BF3742,TikTok,1,89
AF-E477BF3742,YouTube,0,0
AF-A9B515885B,Instagram,0,0
AF-A9B515885B,X,0,0
AF-A9B515885B,Facebook,1,8
AF-A9B515885B,TikTok,0,0
AF-A9B515885B,YouTube,0,0
AF-A0EEA451DD,Instagram,0,0
AF-A0EEA451DD,X,1,29
AF-A0EEA451DD,Facebook,1,15
AF-A0EEA451DD,TikTok,0,0
AF-A0EEA451DD,YouTube,1,8
AF-1DE6615CB1,Instagram,0,0
AF-1DE6615CB1,X,0,0
AF-1DE6615CB1,Facebook,1,12
AF-1DE6615CB1,TikTok,0,0
AF-1DE6615CB1,YouTube,0,0
AF-E78600F0D8,Instagram,1,9
AF-E78600F0D8,X,0,0
AF-E78600F0D8,Facebook,0,0
AF-E78600F0D8,TikTok,0,0
AF-E78600F0D8,YouTube,0,0
AF-73DD7B46B1,Instagram,0,0
AF-73DD7B46B1,X,0,0
AF-73DD7B46B1,Facebook,0,0
AF-73DD7B46B1,TikTok,0,0
AF-73DD7B46B1,YouTube,0,0
AF-02A35A9D15,Instagram,1,9
AF-02A35A9D15,X,1,16
AF-02A35A9D15,Facebook,1,48
AF-02A35A9D15,TikTok,0,0
AF-02A35A9D15,YouTube,0,0
AF-2424356104,Instagram,1,71
AF-2424356104,X,1,17
AF-2424356104,Facebook,0,0
AF-2424356104,TikTok,0,0
AF-2424356104,YouTube,0,0
AF-9054BE71B0,Instagram,1,35
AF-9054BE71B0,X,1,41
AF-9054BE71B0,Facebook,0,0
AF-9054BE71B0,TikTok,0,0
AF-9054BE71B0,YouTube,0,0
AF-0D4054E384,Instagram,1,25
AF-0D4054E384,X,1,143
AF-0D4054E384,Facebook,1,22
AF-0D4054E384,TikTok,0,0
AF-0D4054E384,YouTube,1,73
AF-D14DF871ED,Instagram,1,9
AF-D14DF871ED,X,0,0
AF-D14DF871ED,Facebook,1,17
AF-D14DF871ED,TikTok,0,0
AF-D14DF871ED,YouTube,0,0
AF-D4B0D79CB5,Instagram,1,50
AF-D4B0D79CB5,X,0,0
AF-D4B0D79CB5,Facebook,1,48
AF-D4B0D79CB5,TikTok,0,0
AF-D4B0D79CB5,YouTube,0,0
AF-F4E6EAE2E4,Instagram,1,50
AF-F4E6EAE2E4,X,0,0
AF-F4E6EAE2E4,Facebook,1,138
AF-F4E6EAE2E4,TikTok,1,17
AF-F4E6EAE2E4,YouTube,1,20
AF-921575732B,Instagram,1,21
AF-921575732B,X,0,0
AF-921575732B,Facebook,1,13
AF-921575732B,TikTok,1,59
AF-921575732B,YouTube,0,0
AF-6048248F7E,Instagram,1,101
AF-6048248F7E,X,1,53
AF-6048248F7E,Facebook,0,0
AF-6048248F7E,TikTok,1,87
AF-6048248F7E,YouTube,1,87
AF-0CA63A9E97,Instagram,0,0
AF-0CA63A9E97,X,1,83
AF-0CA63A9E97,Facebook,1,4
AF-0CA63A9E97,TikTok,1,44
AF-0CA63A9E97,YouTube,0,0
AF-CAA11DA12E,Instagram,1,69
AF-CAA11DA12E,X,0,0
AF-CAA11DA12E,Facebook,0,0
AF-CAA11DA12E,TikTok,1,41
AF-CAA11DA12E,YouTube,0,0
AF-31A188280B,Instagram,1,12
AF-31A188280B,X,1,11
AF-31A188280B,Facebook,0,0
AF-31A188280B,TikTok,0,0
AF-31A188280B,YouTube,1,20
AF-4C8F46E88C,Instagram,1,28
AF-4C8F46E88C,X,1,28
AF-4C8F46E88C,Facebook,0,0
AF-4C8F46E88C,TikTok,0,0
AF-4C8F46E88C,YouTube,0,0
AF-B6AA621009,Instagram,1,26
AF-B6AA621009,X,1,52
AF-B6AA621009,Facebook,0,0
AF-B6AA621009,TikTok,1,42
AF-B6AA621009,YouTube,1,53
AF-064EE74A7A,Instagram,1,13
AF-064EE74A7A,X,0,0
AF-064EE74A7A,Facebook,1,99
AF-064EE74A7A,TikTok,0,0
AF-064EE74A7A,YouTube,0,0
AF-6E7ADDFE8E,Instagram,1,39
AF-6E7ADDFE8E,X,1,12
AF-6E7ADDFE8E,Facebook,0,0
AF-6E7ADDFE8E,TikTok,0,0
AF-6E7ADDFE8E,YouTube,1,20
AF-71240194AA,Instagram,1,42
AF-71240194AA,X,0,0
AF-71240194AA,Facebook,1,60
AF-71240194AA,TikTok,1,78
AF-71240194AA,YouTube,1,189
AF-DCCE581116,Instagram,1,21
AF-DCCE581116,X,0,0
AF-DCCE581116,Facebook,1,66
AF-DCCE581116,TikTok,1,13
AF-DCCE581116,YouTube,0,0
AF-73BDBBB15B,Instagram,0,0
AF-73BDBBB15B,X,0,0
AF-73BDBBB15B,Facebook,0,0
AF-73BDBBB15B,TikTok,1,9
AF-73BDBBB15B,YouTube,0,0
AF-BF2AA16B02,Instagram,1,15
AF-BF2AA16B02,X,0,0
AF-BF2AA16B02,Facebook,0,0
AF-BF2AA16B02,TikTok,0,0
AF-BF2AA16B02,YouTube,1,12
AF-B8BD5FC0D3,Instagram,1,9
AF-B8BD5FC0D3,X,0,0
AF-B8BD5FC0D3,Facebook,0,0
AF-B8BD5FC0D3,TikTok,0,0
AF-B8BD5FC0D3,YouTube,0,0
AF-BF211F57B8,Instagram,0,0
AF-BF211F57B8,X,0,0
AF-BF211F57B8,Facebook,1,44
AF-BF211F57B8,TikTok,0,0
AF-BF211F57B8,YouTube,0,0
AF-B8680FC0DE,Instagram,0,0
AF-B8680FC0DE,X,1,3
AF-B8680FC0DE,Facebook,0,0
AF-B8680FC0DE,TikTok,0,0
AF-B8680FC0DE,YouTube,0,0
AF-6739DA3921,Instagram,1,8
AF-6739DA3921,X,0,0
AF-6739DA3921,Facebook,1,10
AF-6739DA3921,TikTok,0,0
AF-6739DA3921,YouTube,0,0
AF-7286602DA8,Instagram,0,0
AF-7286602DA8,X,1,107
AF-7286602DA8,Facebook,0,0
AF-7286602DA8,TikTok,0,0
AF-7286602DA8,YouTube,0,0
AF-D2C1306F5E,Instagram,1,31
AF-D2C1306F5E,X,0,0
AF-D2C1306F5E,Facebook,0,0
AF-D2C1306F5E,TikTok,0,0
AF-D2C1306F5E,YouTube,0,0
AF-D672183C04,Instagram,1,19
AF-D672183C04,X,0,0
AF-D672183C04,Facebook,0,0
AF-D672183C04,TikTok,1,9
AF-D672183C04,YouTube,1,24
AF-E9715A55AC,Instagram,1,27
AF-E9715A55AC,X,0,0
AF-E9715A55AC,Facebook,1,7
AF-E9715A55AC,TikTok,1,11
AF-E9715A55AC,YouTube,1,2
AF-7490BA31EB,Instagram,1,57
AF-7490BA31EB,X,0,0
AF-7490BA31EB,Facebook,1,41
AF-7490BA31EB,TikTok,0,0
AF-7490BA31EB,YouTube,0,0
AF-DDAC028467,Instagram,1,78
AF-DDAC028467,X,0,0
AF-DDAC028467,Facebook,0,0
AF-DDAC028467,TikTok,0,0
AF-DDAC028467,YouTube,0,0
AF-95E7FBD226,Instagram,1,16
AF-95E7FBD226,X,0,0
AF-95E7FBD226,Facebook,1,88
AF-95E7FBD226,TikTok,0,0
AF-95E7FBD226,YouTube,1,53
AF-56CBCA4EC9,Instagram,1,32
AF-56CBCA4EC9,X,0,0
AF-56CBCA4EC9,Facebook,0,0
AF-56CBCA4EC9,TikTok,1,44
AF-56CBCA4EC9,YouTube,1,68
AF-32CBDF5462,Instagram,1,10
AF-32CBDF5462,X,1,45
AF-32CBDF5462,Facebook,1,29
AF-32CBDF5462,TikTok,1,10
AF-32CBDF5462,YouTube,0,0
AF-E37E95AB99,Instagram,1,10
AF-E37E95AB99,X,0,0
AF-E37E95AB99,Facebook,1,12
AF-E37E95AB99,TikTok,0,0
AF-E37E95AB99,YouTube,1,69
AF-54C581C079,Instagram,0,0
AF-54C581C079,X,0,0
AF-54C581C079,Facebook,1,31
AF-54C581C079,TikTok,0,0
AF-54C581C079,YouTube,0,0
AF-E350A07C33,Instagram,0,0
AF-E350A07C33,X,0,0
AF-E350A07C33,Facebook,0,0
AF-E350A07C33,TikTok,0,0
AF-E350A07C33,YouTube,0,0
AF-E91D4B70F7,Instagram,0,0
AF-E91D4B70F7,X,0,0
AF-E91D4B70F7,Facebook,0,0
AF-E91D4B70F7,TikTok,0,0
AF-E91D4B70F7,YouTube,0,0
AF-F1AE71CD27,Instagram,1,11
AF-F1AE71CD27,X,0,0
AF-F1AE71CD27,Facebook,0,0
AF-F1AE71CD27,TikTok,1,23
AF-F1AE71CD27,YouTube,0,0
AF-B3125BD73A,Instagram,1,43
AF-B3125BD73A,X,0,0
AF-B3125BD73A,Facebook,1,29
AF-B3125BD73A,TikTok,0,0
AF-B3125BD73A,YouTube,0,0
AF-AAF28C306F,Instagram,1,24
AF-AAF28C306F,X,0,0
AF-AAF28C306F,Facebook,1,11
AF-AAF28C306F,TikTok,0,0
AF-AAF28C306F,YouTube,1,61
AF-BA6218848A,Instagram,1,252
AF-BA6218848A,X,0,0
AF-BA6218848A,Facebook,0,0
AF-BA6218848A,TikTok,1,9
AF-BA6218848A,YouTube,0,0
AF-E51BBBA74D,Instagram,1,25
AF-E51BBBA74D,X,0,0
AF-E51BBBA74D,Facebook,1,17
AF-E51BBBA74D,TikTok,0,0
AF-E51BBBA74D,YouTube,1,3
AF-8E007AC831,Instagram,1,20
AF-8E007AC831,X,0,0
AF-8E007AC831,Facebook,0,0
AF-8E007AC831,TikTok,1,33
AF-8E007AC831,YouTube,0,0
AF-23E7CD97FB,Instagram,1,46
AF-23E7CD97FB,X,1,58
AF-23E7CD97FB,Facebook,0,0
AF-23E7CD97FB,TikTok,1,34
AF-23E7CD97FB,YouTube,0,0
AF-7C70190008,Instagram,0,0
AF-7C70190008,X,0,0
AF-7C70190008,Facebook,1,11
AF-7C70190008,TikTok,0,0
AF-7C70190008,YouTube,1,56
AF-9E92A11AE0,Instagram,1,22
AF-9E92A11AE0,X,0,0
AF-9E92A11AE0,Facebook,1,80
AF-9E92A11AE0,TikTok,0,0
AF-9E92A11AE0,YouTube,1,63
AF-7F077038DA,Instagram,1,125
AF-7F077038DA,X,1,36
AF-7F077038DA,Facebook,1,42
AF-7F077038DA,TikTok,1,197
AF-7F077038DA,YouTube,1,77
AF-2E38C94BD4,Instagram,1,31
AF-2E38C94BD4,X,1,13
AF-2E38C94BD4,Facebook,0,0
AF-2E38C94BD4,TikTok,0,0
AF-2E38C94BD4,YouTube,0,0
AF-F8B3798CFF,Instagram,1,24
AF-F8B3798CFF,X,1,56
AF-F8B3798CFF,Facebook,0,0
AF-F8B3798CFF,TikTok,0,0
AF-F8B3798CFF,YouTube,1,77
AF-B17A0635D6,Instagram,1,3
AF-B17A0635D6,X,0,0
AF-B17A0635D6,Facebook,1,8
AF-B17A0635D6,TikTok,0,0
AF-B17A0635D6,YouTube,0,0
AF-F06C58B2ED,Instagram,1,15
AF-F06C58B2ED,X,1,12
AF-F06C58B2ED,Facebook,1,1
AF-F06C58B2ED,TikTok,0,0
AF-F06C58B2ED,YouTube,1,30
AF-1ED2719FF6,Instagram,0,0
AF-1ED2719FF6,X,0,0
AF-1ED2719FF6,Facebook,0,0
AF-1ED2719FF6,TikTok,0,0
AF-1ED2719FF6,YouTube,1,1
AF-2C88736DDF,Instagram,1,44
AF-2C88736DDF,X,0,0
AF-2C88736DDF,Facebook,0,0
AF-2C88736DDF,TikTok,1,26
AF-2C88736DDF,YouTube,0,0
AF-5EA0C192C0,Instagram,1,16
AF-5EA0C192C0,X,1,25
AF-5EA0C192C0,Facebook,0,0
AF-5EA0C192C0,TikTok,0,0
AF-5EA0C192C0,YouTube,0,0
AF-A8BA719393,Instagram,1,18
AF-A8BA719393,X,1,9
AF-A8BA719393,Facebook,0,0
AF-A8BA719393,TikTok,1,30
AF-A8BA719393,YouTube,0,0
AF-25AC913C63,Instagram,0,0
AF-25AC913C63,X,0,0
AF-25AC913C63,Facebook,1,23
AF-25AC913C63,TikTok,0,0
AF-25AC913C63,YouTube,0,0
AF-15816AB56F,Instagram,1,12
AF-15816AB56F,X,0,0
AF-15816AB56F,Facebook,1,5
AF-15816AB56F,TikTok,0,0
AF-15816AB56F,YouTube,0,0
AF-3B299DF653,Instagram,0,0
AF-3B299DF653,X,1,68
AF-3B299DF653,Facebook,1,67
AF-3B299DF653,TikTok,0,0
AF-3B299DF653,YouTube,1,48
AF-FE4ED3A507,Instagram,1,36
AF-FE4ED3A507,X,0,0
AF-FE4ED3A507,Facebook,0,0
AF-FE4ED3A507,TikTok,0,0
AF-FE4ED3A507,YouTube,1,3
AF-E304D4E58A,Instagram,0,0
AF-E304D4E58A,X,1,13
AF-E304D4E58A,Facebook,1,51
AF-E304D4E58A,TikTok,0,0
AF-E304D4E58A,YouTube,1,33
AF-A514E7F4C4,Instagram,0,0
AF-A514E7F4C4,X,0,0
AF-A514E7F4C4,Facebook,0,0
AF-A514E7F4C4,TikTok,0,0
AF-A514E7F4C4,YouTube,0,0
AF-A6B472DC62,Instagram,0,0
AF-A6B472DC62,X,0,0
AF-A6B472DC62,Facebook,1,10
AF-A6B472DC62,TikTok,0,0
AF-A6B472DC62,YouTube,0,0
AF-DCE9CF55E3,Instagram,0,0
AF-DCE9CF55E3,X,0,0
AF-DCE9CF55E3,Facebook,1,8
AF-DCE9CF55E3,TikTok,1,3
AF-DCE9CF55E3,YouTube,0,0
AF-BE254D0C5C,Instagram,1,17
AF-BE254D0C5C,X,1,280
AF-BE254D0C5C,Facebook,1,28
AF-BE254D0C5C,TikTok,0,0
AF-BE254D0C5C,YouTube,0,0
AF-B45736132B,Instagram,1,120
AF-B45736132B,X,1,143
AF-B45736132B,Facebook,0,0
AF-B45736132B,TikTok,1,99
AF-B45736132B,YouTube,1,15
AF-EB834A9CC6,Instagram,1,70
AF-EB834A9CC6,X,0,0
AF-EB834A9CC6,Facebook,1,40
AF-EB834A9CC6,TikTok,1,9
AF-EB834A9CC6,YouTube,1,59
AF-528946D5C2,Instagram,1,68
AF-528946D5C2,X,1,29
AF-528946D5C2,Facebook,0,0
AF-528946D5C2,TikTok,0,0
AF-528946D5C2,YouTube,0,0
AF-313D47FAE8,Instagram,1,25
AF-313D47FAE8,X,1,10
AF-313D47FAE8,Facebook,1,29
AF-313D47FAE8,TikTok,0,0
AF-313D47FAE8,YouTube,0,0
AF-06B85A6B73,Instagram,1,58
AF-06B85A6B73,X,0,0
AF-06B85A6B73,Facebook,0,0
AF-06B85A6B73,TikTok,1,23
AF-06B85A6B73,YouTube,1,28
AF-314BAC5A5F,Instagram,0,0
AF-314BAC5A5F,X,0,0
AF-314BAC5A5F,Facebook,1,12
AF-314BAC5A5F,TikTok,0,0
AF-314BAC5A5F,YouTube,0,0
AF-E7F9DD59D3,Instagram,1,7
AF-E7F9DD59D3,X,1,6
AF-E7F9DD59D3,Facebook,1,43
AF-E7F9DD59D3,TikTok,0,0
AF-E7F9DD59D3,YouTube,1,46
AF-B7402D83BE,Instagram,1,15
AF-B7402D83BE,X,1,173
AF-B7402D83BE,Facebook,1,27
AF-B7402D83BE,TikTok,0,0
AF-B7402D83BE,YouTube,0,0
AF-0FEF8001D4,Instagram,1,6
AF-0FEF8001D4,X,0,0
AF-0FEF8001D4,Facebook,1,69
AF-0FEF8001D4,TikTok,1,15
AF-0FEF8001D4,YouTube,1,16
AF-0BB77388F8,Instagram,0,0
AF-0BB77388F8,X,0,0
AF-0BB77388F8,Facebook,1,16
AF-0BB77388F8,TikTok,1,6
AF-0BB77388F8,YouTube,1,18
AF-2D617E94B7,Instagram,1,14
AF-2D617E94B7,X,1,45
AF-2D617E94B7,Facebook,0,0
AF-2D617E94B7,TikTok,0,0
AF-2D617E94B7,YouTube,0,0
AF-811B34569C,Instagram,1,19
AF-811B34569C,X,1,23
AF-811B34569C,Facebook,0,0
AF-811B34569C,TikTok,1,34
AF-811B34569C,YouTube,1,80
AF-6CD6EA2806,Instagram,0,0
AF-6CD6EA2806,X,0,0
AF-6CD6EA2806,Facebook,1,36
AF-6CD6EA2806,TikTok,0,0
AF-6CD6EA2806,YouTube,1,13
AF-6AEC73C448,Instagram,1,15
AF-6AEC73C448,X,1,11
AF-6AEC73C448,Facebook,0,0
AF-6AEC73C448,TikTok,1,53
AF-6AEC73C448,YouTube,0,0
AF-C4AED358FF,Instagram,1,25
