jornada,jugador_id,ventana,menciones,sent_positivo,sent_negativo,sent_neutro,fecha_id,fecha,resultado,jornada_etiqueta,goles,asistencias,minutos,valoracion,participo,pct_positivo
5,J14,Post,38,18,9,11,20240914,2024-09-14,Derrota,J05,0.0,0.0,0.0,,0,0.47368421052631576
5,J15,Pre,46,23,8,15,20240914,2024-09-14,Derrota,J05,0.0,0.0,90.0,5.9,1,0.5
5,J15,Post,127,37,50,40,20240914,2024-09-14,Derrota,J05,0.0,0.0,90.0,5.9,1,0.29133858267716534
5,J16,Pre,94,36,30,28,20240914,2024-09-14,Derrota,J05,0.0,0.0,11.0,6.64,1,0.3829787234042553
5,J16,Post,209,75,66,68,20240914,2024-09-14,Derrota,J05,0.0,0.0,11.0,6.64,1,0.3588516746411483
5,J17,Pre,143,57,49,37,20240914,2024-09-14,Derrota,J05,0.0,0.0,90.0,5.89,1,0.3986013986013986
5,J17,Post,233,58,65,110,20240914,2024-09-14,Derrota,J05,0.0,0.0,90.0,5.89,1,0.24892703862660945
5,J18,Pre,258,109,67,82,20240914,2024-09-14,Derrota,J05,0.0,0.0,88.0,6.28,1,0.42248062015503873
5,J18,Post,579,172,153,254,20240914,2024-09-14,Derrota,J05,0.0,0.0,88.0,6.28,1,0.2970639032815199
5,J19,Pre,2,0,0,2,20240914,2024-09-14,Derrota,J05,0.0,0.0,90.0,5.2,1,0.0
5,J19,Post,276,50,102,124,20240914,2024-09-14,Derrota,J05,0.0,0.0,90.0,5.2,1,0.18115942028985507
5,J20,Pre,192,92,41,59,20240914,2024-09-14,Derrota,J05,0.0,0.0,67.0,6.25,1,0.4791666666666667
5,J20,Post,352,88,115,149,20240914,2024-09-14,Derrota,J05,0.0,0.0,67.0,6.25,1,0.25
5,J21,Pre,293,125,62,106,20240914,2024-09-14,Derrota,J05,0.0,0.0,39.0,5.85,1,0.42662116040955633
5,J21,Post,562,127,175,260,20240914,2024-09-14,Derrota,J05,0.0,0.0,39.0,5.85,1,0.22597864768683273
5,J22,Pre,159,69,40,50,20240914,2024-09-14,Derrota,J05,0.0,0.0,0.0,,0,0.4339622641509434
5,J22,Post,64,27,18,19,20240914,2024-09-14,Derrota,J05,0.0,0.0,0.0,,0,0.421875
5,J23,Pre,163,81,45,37,20240914,2024-09-14,Derrota,J05,0.0,0.0,0.0,,0,0.49693251533742333
5,J23,Post,188,92,44,52,20240914,2024-09-14,Derrota,J05,0.0,0.0,0.0,,0,0.48936170212765956
5,J24,Pre,229,112,57,60,20240914,2024-09-14,Derrota,J05,0.0,0.0,88.0,5.36,1,0.4890829694323144
5,J24,Post,291,71,128,92,20240914,2024-09-14,Derrota,J05,0.0,0.0,88.0,5.36,1,0.24398625429553264
5,J25,Pre,114,55,21,38,20240914,2024-09-14,Derrota,J05,0.0,0.0,23.0,5.41,1,0.4824561403508772
5,J25,Post,276,61,127,88,20240914,2024-09-14,Derrota,J05,0.0,0.0,23.0,5.41,1,0.2210144927536232
6,J01,Pre,79,39,16,24,20240928,2024-09-28,Empate,J06,0.0,0.0,17.0,5.12,1,0.4936708860759494
6,J01,Post,59,27,11,21,20240928,2024-09-28,Empate,J06,0.0,0.0,17.0,5.12,1,0.4576271186440678
6,J02,Pre,219,109,54,56,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.4977168949771689
6,J02,Post,119,52,25,42,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.4369747899159664
6,J03,Pre,141,70,24,47,20240928,2024-09-28,Empate,J06,0.0,0.0,74.0,5.77,1,0.49645390070921985
6,J03,Post,365,212,53,100,20240928,2024-09-28,Empate,J06,0.0,0.0,74.0,5.77,1,0.5808219178082191
6,J04,Pre,205,111,40,54,20240928,2024-09-28,Empate,J06,0.0,0.0,88.0,6.48,1,0.5414634146341464
6,J04,Post,501,234,107,160,20240928,2024-09-28,Empate,J06,0.0,0.0,88.0,6.48,1,0.46706586826347307
6,J05,Pre,164,81,46,37,20240928,2024-09-28,Empate,J06,0.0,0.0,90.0,6.25,1,0.49390243902439024
6,J05,Post,435,204,116,115,20240928,2024-09-28,Empate,J06,0.0,0.0,90.0,6.25,1,0.4689655172413793
6,J06,Pre,121,63,31,27,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5206611570247934
6,J06,Post,47,19,12,16,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.40425531914893614
6,J07,Pre,144,82,31,31,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5694444444444444
6,J07,Post,64,35,11,18,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.546875
6,J08,Pre,108,49,21,38,20240928,2024-09-28,Empate,J06,0.0,1.0,90.0,6.57,1,0.4537037037037037
6,J08,Post,247,140,49,58,20240928,2024-09-28,Empate,J06,0.0,1.0,90.0,6.57,1,0.5668016194331984
6,J09,Pre,192,98,49,45,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5104166666666666
6,J09,Post,12,5,2,5,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.4166666666666667
6,J10,Pre,96,45,25,26,20240928,2024-09-28,Empate,J06,0.0,0.0,39.0,5.62,1,0.46875
6,J10,Post,160,68,34,58,20240928,2024-09-28,Empate,J06,0.0,0.0,39.0,5.62,1,0.425
6,J11,Pre,202,101,52,49,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5
6,J11,Post,1,0,0,1,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.0
6,J12,Pre,156,69,36,51,20240928,2024-09-28,Empate,J06,1.0,0.0,75.0,6.39,1,0.4423076923076923
6,J12,Post,637,411,91,135,20240928,2024-09-28,Empate,J06,1.0,0.0,75.0,6.39,1,0.6452119309262166
6,J13,Pre,222,105,68,49,20240928,2024-09-28,Empate,J06,0.0,0.0,82.0,5.82,1,0.47297297297297297
6,J13,Post,373,179,92,102,20240928,2024-09-28,Empate,J06,0.0,0.0,82.0,5.82,1,0.47989276139410186
6,J14,Pre,47,29,9,9,20240928,2024-09-28,Empate,J06,0.0,0.0,90.0,6.09,1,0.6170212765957447
6,J14,Post,106,47,30,29,20240928,2024-09-28,Empate,J06,0.0,0.0,90.0,6.09,1,0.44339622641509435
6,J15,Pre,80,39,15,26,20240928,2024-09-28,Empate,J06,0.0,0.0,73.0,6.18,1,0.4875
6,J15,Post,150,85,30,35,20240928,2024-09-28,Empate,J06,0.0,0.0,73.0,6.18,1,0.5666666666666667
6,J16,Pre,109,49,26,34,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.44954128440366975
6,J16,Post,36,15,10,11,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.4166666666666667
6,J17,Pre,186,77,53,56,20240928,2024-09-28,Empate,J06,0.0,0.0,21.0,6.87,1,0.41397849462365593
6,J17,Post,331,156,101,74,20240928,2024-09-28,Empate,J06,0.0,0.0,21.0,6.87,1,0.47129909365558914
6,J18,Pre,276,115,67,94,20240928,2024-09-28,Empate,J06,0.0,0.0,84.0,5.78,1,0.4166666666666667
6,J18,Post,478,211,99,168,20240928,2024-09-28,Empate,J06,0.0,0.0,84.0,5.78,1,0.44142259414225943
6,J19,Pre,194,83,51,60,20240928,2024-09-28,Empate,J06,0.0,0.0,90.0,6.42,1,0.42783505154639173
6,J19,Post,384,206,89,89,20240928,2024-09-28,Empate,J06,0.0,0.0,90.0,6.42,1,0.5364583333333334
6,J20,Pre,163,88,34,41,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5398773006134969
6,J20,Post,74,34,21,19,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.4594594594594595
6,J21,Pre,281,155,60,66,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5516014234875445
6,J21,Post,107,50,31,26,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.4672897196261682
6,J22,Pre,288,149,69,70,20240928,2024-09-28,Empate,J06,0.0,0.0,28.0,6.1,1,0.5173611111111112
6,J22,Post,480,218,115,147,20240928,2024-09-28,Empate,J06,0.0,0.0,28.0,6.1,1,0.45416666666666666
6,J23,Pre,285,145,58,82,20240928,2024-09-28,Empate,J06,0.0,0.0,42.0,6.02,1,0.5087719298245614
6,J23,Post,523,206,139,178,20240928,2024-09-28,Empate,J06,0.0,0.0,42.0,6.02,1,0.3938814531548757
6,J24,Pre,296,153,66,77,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5168918918918919
6,J24,Post,114,58,21,35,20240928,2024-09-28,Empate,J06,0.0,0.0,0.0,,0,0.5087719298245614
6,J25,Pre,180,90,49,41,20240928,2024-09-28,Empate,J06,0.0,0.0,69.0,7.23,1,0.5
6,J25,Post,477,270,112,95,20240928,2024-09-28,Empate,J06,0.0,0.0,69.0,7.23,1,0.5660377358490566
7,J01,Pre,51,25,12,14,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.49019607843137253
7,J01,Post,50,22,14,14,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.44
7,J02,Pre,141,67,42,32,20241005,2024-10-05,Victoria,J07,0.0,0.0,63.0,5.29,1,0.475177304964539
7,J02,Post,490,320,72,98,20241005,2024-10-05,Victoria,J07,0.0,0.0,63.0,5.29,1,0.6530612244897959
7,J03,Pre,198,104,52,42,20241005,2024-10-05,Victoria,J07,0.0,1.0,67.0,6.89,1,0.5252525252525253
7,J03,Post,584,447,70,67,20241005,2024-10-05,Victoria,J07,0.0,1.0,67.0,6.89,1,0.7654109589041096
7,J04,Pre,353,166,72,115,20241005,2024-10-05,Victoria,J07,1.0,0.0,81.0,7.7,1,0.4702549575070821
7,J04,Post,1249,1034,117,98,20241005,2024-10-05,Victoria,J07,1.0,0.0,81.0,7.7,1,0.8278622898318655
7,J05,Pre,168,72,51,45,20241005,2024-10-05,Victoria,J07,0.0,0.0,26.0,5.36,1,0.42857142857142855
7,J05,Post,410,253,65,92,20241005,2024-10-05,Victoria,J07,0.0,0.0,26.0,5.36,1,0.6170731707317073
7,J06,Pre,117,54,27,36,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.46153846153846156
7,J06,Post,27,13,6,8,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.48148148148148145
7,J07,Pre,196,89,58,49,20241005,2024-10-05,Victoria,J07,0.0,0.0,68.0,5.13,1,0.45408163265306123
7,J07,Post,313,173,55,85,20241005,2024-10-05,Victoria,J07,0.0,0.0,68.0,5.13,1,0.5527156549520766
7,J08,Pre,126,60,33,33,20241005,2024-10-05,Victoria,J07,0.0,0.0,90.0,6.73,1,0.47619047619047616
7,J08,Post,280,183,55,42,20241005,2024-10-05,Victoria,J07,0.0,0.0,90.0,6.73,1,0.6535714285714286
7,J09,Pre,184,89,39,56,20241005,2024-10-05,Victoria,J07,0.0,0.0,72.0,5.88,1,0.483695652173913
7,J09,Post,493,337,72,84,20241005,2024-10-05,Victoria,J07,0.0,0.0,72.0,5.88,1,0.6835699797160243
7,J10,Pre,106,48,30,28,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.4528301886792453
7,J10,Post,1,0,0,1,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.0
7,J11,Pre,162,76,41,45,20241005,2024-10-05,Victoria,J07,0.0,0.0,33.0,5.96,1,0.4691358024691358
7,J11,Post,457,308,75,74,20241005,2024-10-05,Victoria,J07,0.0,0.0,33.0,5.96,1,0.6739606126914661
7,J12,Pre,201,102,50,49,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.5074626865671642
7,J12,Post,97,44,19,34,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.4536082474226804
7,J13,Pre,239,120,45,74,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.502092050209205
7,J13,Post,68,36,18,14,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.5294117647058824
7,J14,Pre,56,27,12,17,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.48214285714285715
7,J14,Post,6,2,1,3,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.3333333333333333
7,J15,Pre,74,39,13,22,20241005,2024-10-05,Victoria,J07,0.0,0.0,45.0,4.7,1,0.527027027027027
7,J15,Post,138,76,30,32,20241005,2024-10-05,Victoria,J07,0.0,0.0,45.0,4.7,1,0.5507246376811594
7,J16,Pre,108,55,28,25,20241005,2024-10-05,Victoria,J07,0.0,0.0,77.0,6.42,1,0.5092592592592593
7,J16,Post,256,161,54,41,20241005,2024-10-05,Victoria,J07,0.0,0.0,77.0,6.42,1,0.62890625
7,J17,Pre,177,89,40,48,20241005,2024-10-05,Victoria,J07,0.0,0.0,71.0,5.62,1,0.5028248587570622
7,J17,Post,369,217,72,80,20241005,2024-10-05,Victoria,J07,0.0,0.0,71.0,5.62,1,0.5880758807588076
7,J18,Pre,303,160,52,91,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.528052805280528
7,J18,Post,100,52,18,30,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.52
7,J19,Pre,146,63,49,34,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.4315068493150685
7,J19,Post,7,3,1,3,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.42857142857142855
7,J20,Pre,169,81,43,45,20241005,2024-10-05,Victoria,J07,0.0,0.0,75.0,5.9,1,0.47928994082840237
7,J20,Post,481,303,91,87,20241005,2024-10-05,Victoria,J07,0.0,0.0,75.0,5.9,1,0.6299376299376299
7,J21,Pre,261,136,66,59,20241005,2024-10-05,Victoria,J07,1.0,0.0,33.0,7.35,1,0.5210727969348659
7,J21,Post,1291,1095,83,113,20241005,2024-10-05,Victoria,J07,1.0,0.0,33.0,7.35,1,0.8481797056545314
7,J22,Pre,303,162,68,73,20241005,2024-10-05,Victoria,J07,0.0,0.0,90.0,6.32,1,0.5346534653465347
7,J22,Post,720,541,106,73,20241005,2024-10-05,Victoria,J07,0.0,0.0,90.0,6.32,1,0.7513888888888889
7,J23,Pre,272,137,62,73,20241005,2024-10-05,Victoria,J07,0.0,0.0,90.0,5.67,1,0.5036764705882353
7,J23,Post,754,464,171,119,20241005,2024-10-05,Victoria,J07,0.0,0.0,90.0,5.67,1,0.6153846153846154
7,J24,Pre,307,134,94,79,20241005,2024-10-05,Victoria,J07,0.0,0.0,22.0,6.85,1,0.4364820846905538
7,J24,Post,850,613,90,147,20241005,2024-10-05,Victoria,J07,0.0,0.0,22.0,6.85,1,0.7211764705882353
7,J25,Pre,186,92,47,47,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.4946236559139785
7,J25,Post,19,9,5,5,20241005,2024-10-05,Victoria,J07,0.0,0.0,0.0,,0,0.47368421052631576
8,J01,Pre,59,31,12,16,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.5254237288135594
8,J01,Post,24,11,6,7,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4583333333333333
8,J02,Pre,162,72,37,53,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.88,1,0.4444444444444444
8,J02,Post,508,180,156,172,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.88,1,0.3543307086614173
8,J03,Pre,56,27,10,19,20241012,2024-10-12,Derrota,J08,0.0,0.0,85.0,5.47,1,0.48214285714285715
8,J03,Post,218,61,73,84,20241012,2024-10-12,Derrota,J08,0.0,0.0,85.0,5.47,1,0.2798165137614679
8,J04,Pre,344,171,102,71,20241012,2024-10-12,Derrota,J08,0.0,0.0,9.0,5.46,1,0.49709302325581395
8,J04,Post,376,69,167,140,20241012,2024-10-12,Derrota,J08,0.0,0.0,9.0,5.46,1,0.18351063829787234
8,J05,Pre,175,61,66,48,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,7.12,1,0.3485714285714286
8,J05,Post,481,143,181,157,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,7.12,1,0.2972972972972973
8,J06,Pre,68,34,18,16,20241012,2024-10-12,Derrota,J08,0.0,0.0,89.0,5.62,1,0.5
8,J06,Post,239,46,95,98,20241012,2024-10-12,Derrota,J08,0.0,0.0,89.0,5.62,1,0.19246861924686193
8,J07,Pre,93,48,22,23,20241012,2024-10-12,Derrota,J08,0.0,0.0,81.0,5.93,1,0.5161290322580645
8,J07,Post,278,72,93,113,20241012,2024-10-12,Derrota,J08,0.0,0.0,81.0,5.93,1,0.2589928057553957
8,J08,Pre,98,48,18,32,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4897959183673469
8,J08,Post,0,0,0,0,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,
8,J09,Pre,140,60,40,40,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.42857142857142855
8,J09,Post,52,25,12,15,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4807692307692308
8,J10,Pre,94,54,18,22,20241012,2024-10-12,Derrota,J08,0.0,0.0,20.0,5.35,1,0.574468085106383
8,J10,Post,121,36,36,49,20241012,2024-10-12,Derrota,J08,0.0,0.0,20.0,5.35,1,0.2975206611570248
8,J11,Pre,146,72,36,38,20241012,2024-10-12,Derrota,J08,0.0,0.0,18.0,5.68,1,0.4931506849315068
8,J11,Post,349,79,142,128,20241012,2024-10-12,Derrota,J08,0.0,0.0,18.0,5.68,1,0.22636103151862463
8,J12,Pre,237,114,61,62,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4810126582278481
8,J12,Post,65,26,20,19,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4
8,J13,Pre,200,86,40,74,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.43
8,J13,Post,61,35,15,11,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.5737704918032787
8,J14,Pre,37,19,6,12,20241012,2024-10-12,Derrota,J08,0.0,1.0,45.0,7.14,1,0.5135135135135135
8,J14,Post,152,57,45,50,20241012,2024-10-12,Derrota,J08,0.0,1.0,45.0,7.14,1,0.375
8,J15,Pre,77,36,14,27,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,4.99,1,0.4675324675324675
8,J15,Post,107,28,46,33,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,4.99,1,0.2616822429906542
8,J16,Pre,69,33,17,19,20241012,2024-10-12,Derrota,J08,0.0,0.0,73.0,5.4,1,0.4782608695652174
8,J16,Post,187,50,58,79,20241012,2024-10-12,Derrota,J08,0.0,0.0,73.0,5.4,1,0.26737967914438504
8,J17,Pre,166,68,34,64,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.36,1,0.40963855421686746
8,J17,Post,306,65,133,108,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.36,1,0.21241830065359477
8,J18,Pre,262,126,54,82,20241012,2024-10-12,Derrota,J08,0.0,1.0,29.0,6.52,1,0.48091603053435117
8,J18,Post,846,346,264,236,20241012,2024-10-12,Derrota,J08,0.0,1.0,29.0,6.52,1,0.408983451536643
8,J19,Pre,171,93,35,43,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.543859649122807
8,J19,Post,89,40,20,29,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.449438202247191
8,J20,Pre,150,63,46,41,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.42
8,J20,Post,0,0,0,0,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,
8,J21,Pre,329,134,78,117,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.47,1,0.4072948328267477
8,J21,Post,462,165,151,146,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.47,1,0.35714285714285715
8,J22,Pre,171,86,33,52,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.88,1,0.5029239766081871
8,J22,Post,680,249,200,231,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.88,1,0.36617647058823527
8,J23,Pre,308,146,87,75,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.6,1,0.474025974025974
8,J23,Post,606,218,201,187,20241012,2024-10-12,Derrota,J08,0.0,0.0,90.0,6.6,1,0.35973597359735976
8,J24,Pre,188,92,38,58,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.48936170212765956
8,J24,Post,79,42,12,25,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.5316455696202531
8,J25,Pre,194,87,44,63,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4484536082474227
8,J25,Post,65,27,16,22,20241012,2024-10-12,Derrota,J08,0.0,0.0,0.0,,0,0.4153846153846154
9,J01,Pre,63,28,14,21,20241019,2024-10-19,Victoria,J09,0.0,0.0,69.0,5.08,1,0.4444444444444444
9,J01,Post,154,84,31,39,20241019,2024-10-19,Victoria,J09,0.0,0.0,69.0,5.08,1,0.5454545454545454
9,J02,Pre,185,95,43,47,20241019,2024-10-19,Victoria,J09,0.0,0.0,70.0,5.27,1,0.5135135135135135
9,J02,Post,497,288,124,85,20241019,2024-10-19,Victoria,J09,0.0,0.0,70.0,5.27,1,0.579476861167002
9,J03,Pre,107,47,34,26,20241019,2024-10-19,Victoria,J09,0.0,0.0,85.0,6.02,1,0.4392523364485981
9,J03,Post,348,233,57,58,20241019,2024-10-19,Victoria,J09,0.0,0.0,85.0,6.02,1,0.6695402298850575
9,J04,Pre,197,91,45,61,20241019,2024-10-19,Victoria,J09,0.0,1.0,72.0,6.9,1,0.4619289340101523
9,J04,Post,893,604,141,148,20241019,2024-10-19,Victoria,J09,0.0,1.0,72.0,6.9,1,0.6763717805151176
9,J05,Pre,150,58,44,48,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.38666666666666666
9,J05,Post,115,61,29,25,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.5304347826086957
9,J06,Pre,111,48,24,39,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.43243243243243246
9,J06,Post,0,0,0,0,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,
9,J07,Pre,149,69,38,42,20241019,2024-10-19,Victoria,J09,0.0,0.0,73.0,5.08,1,0.46308724832214765
9,J07,Post,374,202,68,104,20241019,2024-10-19,Victoria,J09,0.0,0.0,73.0,5.08,1,0.5401069518716578
9,J08,Pre,76,31,19,26,20241019,2024-10-19,Victoria,J09,0.0,0.0,27.0,5.51,1,0.40789473684210525
9,J08,Post,206,123,42,41,20241019,2024-10-19,Victoria,J09,0.0,0.0,27.0,5.51,1,0.5970873786407767
9,J09,Pre,174,72,50,52,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.41379310344827586
9,J09,Post,36,17,9,10,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.4722222222222222
9,J10,Pre,40,19,11,10,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.475
9,J10,Post,13,6,3,4,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.46153846153846156
9,J11,Pre,173,74,51,48,20241019,2024-10-19,Victoria,J09,0.0,0.0,34.0,6.43,1,0.4277456647398844
9,J11,Post,471,329,77,65,20241019,2024-10-19,Victoria,J09,0.0,0.0,34.0,6.43,1,0.6985138004246284
9,J12,Pre,110,38,29,43,20241019,2024-10-19,Victoria,J09,0.0,0.0,65.0,6.04,1,0.34545454545454546
9,J12,Post,397,270,58,69,20241019,2024-10-19,Victoria,J09,0.0,0.0,65.0,6.04,1,0.6801007556675063
9,J13,Pre,240,114,49,77,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.475
9,J13,Post,18,7,3,8,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.3888888888888889
9,J14,Pre,35,13,9,13,20241019,2024-10-19,Victoria,J09,0.0,0.0,49.0,5.36,1,0.37142857142857144
9,J14,Post,140,98,22,20,20241019,2024-10-19,Victoria,J09,0.0,0.0,49.0,5.36,1,0.7
9,J15,Pre,85,40,21,24,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.47058823529411764
9,J15,Post,25,11,7,7,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.44
9,J16,Pre,50,22,12,16,20241019,2024-10-19,Victoria,J09,0.0,0.0,81.0,5.17,1,0.44
9,J16,Post,226,127,51,48,20241019,2024-10-19,Victoria,J09,0.0,0.0,81.0,5.17,1,0.5619469026548672
9,J17,Pre,85,39,22,24,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.4588235294117647
9,J17,Post,14,6,3,5,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.42857142857142855
9,J18,Pre,209,92,60,57,20241019,2024-10-19,Victoria,J09,0.0,0.0,85.0,5.31,1,0.44019138755980863
9,J18,Post,608,331,118,159,20241019,2024-10-19,Victoria,J09,0.0,0.0,85.0,5.31,1,0.5444078947368421
9,J19,Pre,123,69,31,23,20241019,2024-10-19,Victoria,J09,0.0,0.0,6.0,5.18,1,0.5609756097560976
9,J19,Post,367,193,93,81,20241019,2024-10-19,Victoria,J09,0.0,0.0,6.0,5.18,1,0.5258855585831063
9,J20,Pre,191,85,43,63,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.44502617801047123
9,J20,Post,79,41,15,23,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.5189873417721519
9,J21,Pre,229,109,57,63,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.4759825327510917
9,J21,Post,42,18,13,11,20241019,2024-10-19,Victoria,J09,0.0,0.0,0.0,,0,0.42857142857142855
9,J22,Pre,180,81,56,43,20241019,2024-10-19,Victoria,J09,0.0,1.0,90.0,5.95,1,0.45
9,J22,Post,953,653,178,122,20241019,2024-10-19,Victoria,J09,0.0,1.0,90.0,5.95,1,0.6852046169989506
9,J23,Pre,165,61,40,64,20241019,2024-10-19,Victoria,J09,1.0,0.0,44.0,6.4,1,0.3696969696969697
9,J23,Post,1221,905,149,167,20241019,2024-10-19,Victoria,J09,1.0,0.0,44.0,6.4,1,0.7411957411957412
9,J24,Pre,167,75,42,50,20241019,2024-10-19,Victoria,J09,0.0,0.0,29.0,4.88,1,0.4491017964071856
9,J24,Post,613,366,146,101,20241019,2024-10-19,Victoria,J09,0.0,0.0,29.0,4.88,1,0.5970636215334421
9,J25,Pre,230,88,63,79,20241019,2024-10-19,Victoria,J09,1.0,1.0,78.0,7.56,1,0.3826086956521739
9,J25,Post,1045,992,28,25,20241019,2024-10-19,Victoria,J09,1.0,1.0,78.0,7.56,1,0.9492822966507177
10,J01,Pre,50,19,13,18,20241026,2024-10-26,Derrota,J10,0.0,0.0,83.0,5.83,1,0.38
10,J01,Post,173,49,60,64,20241026,2024-10-26,Derrota,J10,0.0,0.0,83.0,5.83,1,0.2832369942196532
10,J02,Pre,81,30,23,28,20241026,2024-10-26,Derrota,J10,0.0,0.0,90.0,6.0,1,0.37037037037037035
10,J02,Post,315,115,92,108,20241026,2024-10-26,Derrota,J10,0.0,0.0,90.0,6.0,1,0.36507936507936506
10,J03,Pre,130,46,32,52,20241026,2024-10-26,Derrota,J10,0.0,0.0,35.0,6.07,1,0.35384615384615387
10,J03,Post,241,71,71,99,20241026,2024-10-26,Derrota,J10,0.0,0.0,35.0,6.07,1,0.2946058091286307
