post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos,interacciones,engagement_rate,atipico
P00195,2024-09-07,YouTube,Patrocinador,Vídeo corto,1,4899.0,8031.0,54.0,3,5,1.0,1,0,63.0,0.012859767299448868,False
P00196,2024-09-07,YouTube,Efeméride,Vídeo corto,1,3150.0,4496.0,79.0,6,6,8.0,2,1,99.0,0.03142857142857143,False
P00197,2024-09-07,YouTube,Resumen,Vídeo largo,1,9295.0,13619.0,196.0,19,14,15.0,6,4,244.0,0.026250672404518557,False
P00198,2024-09-08,Instagram,Institucional,Imagen,0,36587.0,41812.0,714.0,41,57,59.0,22,8,871.0,0.023806269986607266,False
P00199,2024-09-08,Instagram,Entrenamiento,Texto,0,25758.0,36688.0,358.0,30,35,32.0,16,7,455.0,0.01766441493904806,False
P00200,2024-09-08,Instagram,Afición,Imagen,0,23821.0,31571.0,1171.0,91,108,108.0,48,16,1478.0,0.06204609378279669,False
P00201,2024-09-08,X,Efeméride,Vídeo corto,0,47306.0,65207.0,610.0,50,41,32.0,35,9,733.0,0.015494863230879804,False
P00202,2024-09-08,X,Efeméride,Texto,0,26042.0,37496.0,183.0,14,20,14.0,6,3,231.0,0.008870286460333308,False
P00203,2024-09-08,X,Afición,Texto,0,23890.0,34774.0,250.0,15,19,18.0,8,4,302.0,0.012641272498953537,False
P00204,2024-09-08,X,Entrenamiento,Carrusel,0,12636.0,20303.0,207.0,15,14,21.0,8,4,257.0,0.02033871478315923,False
P00205,2024-09-08,Facebook,Entrenamiento,Vídeo largo,0,8991.0,10890.0,91.0,7,6,3.0,3,2,107.0,0.011900789678567456,False
P00206,2024-09-09,Instagram,Entrenamiento,Texto,0,33131.0,45527.0,936.0,51,95,83.0,26,10,1165.0,0.035163442093507594,False
P00207,2024-09-09,Instagram,Fichajes,Vídeo corto,0,36481.0,46488.0,2148.0,106,186,159.0,57,23,2599.0,0.0712425646226803,False
P00208,2024-09-09,Instagram,Institucional,Imagen,0,11578.0,17520.0,289.0,18,26,35.0,9,5,368.0,0.03178441872516842,False
P00209,2024-09-09,Instagram,Afición,Vídeo corto,0,22825.0,37404.0,1264.0,119,90,80.0,69,28,1553.0,0.068039430449069,False
P00210,2024-09-09,X,Institucional,Vídeo corto,0,18696.0,24790.0,95.0,5,6,5.0,2,0,111.0,0.005937098844672657,False
P00211,2024-09-09,Facebook,Previa,Imagen,0,16157.0,18387.0,253.0,18,14,37.0,11,3,322.0,0.019929442346970354,False
P00212,2024-09-09,Facebook,Entrenamiento,Carrusel,0,18586.0,29209.0,149.0,11,15,13.0,5,2,188.0,0.01011514042827935,False
P00213,2024-09-10,Instagram,Afición,Carrusel,0,19894.0,24527.0,710.0,60,47,35.0,30,18,852.0,0.04282698300995275,False
P00214,2024-09-10,Instagram,Efeméride,Imagen,0,15842.0,26109.0,728.0,68,43,51.0,29,20,890.0,0.056179775280898875,False
P00215,2024-09-10,Facebook,Institucional,Carrusel,0,10791.0,13896.0,53.0,3,3,8.0,1,0,67.0,0.0062088777685107965,False
P00216,2024-09-10,Facebook,Efeméride,Carrusel,0,9561.0,14689.0,72.0,4,7,5.0,1,0,88.0,0.009204058152912874,False
P00217,2024-09-10,YouTube,Patrocinador,Vídeo largo,0,6726.0,8339.0,62.0,4,6,2.0,2,0,74.0,0.011002081474873625,False
P00218,2024-09-11,Instagram,Cantera,Imagen,0,30380.0,38465.0,775.0,53,83,69.0,23,14,980.0,0.03225806451612903,False
P00219,2024-09-11,X,Entrenamiento,Texto,0,21158.0,26849.0,152.0,14,15,11.0,7,3,192.0,0.009074581718498913,False
P00220,2024-09-11,Facebook,Resumen,Imagen,0,50340.0,74958.0,530.0,27,54,6.0,15,4,617.0,0.012256654747715534,False
P00221,2024-09-11,Facebook,Afición,Carrusel,0,9301.0,14300.0,91.0,6,4,17.0,3,1,118.0,0.012686807870121492,False
P00222,2024-09-11,TikTok,Patrocinador,Vídeo corto,0,5188.0,6415.0,192.0,12,16,23.0,6,3,243.0,0.046838858905165766,False
P00223,2024-09-11,TikTok,Institucional,Vídeo corto,0,7005.0,11443.0,274.0,24,17,7.0,13,5,322.0,0.04596716630977873,False
P00224,2024-09-11,YouTube,Efeméride,Vídeo largo,0,3693.0,4184.0,88.0,6,4,5.0,3,1,103.0,0.027890603845112376,False
P00225,2024-09-12,Instagram,Cantera,Imagen,0,17486.0,26108.0,279.0,19,16,39.0,10,4,353.0,0.02018757863433604,False
P00226,2024-09-12,Instagram,Previa,Imagen,0,28598.0,39097.0,1086.0,92,102,64.0,60,13,1344.0,0.0469962934470942,False
P00227,2024-09-12,Instagram,Patrocinador,Imagen,0,21534.0,32862.0,420.0,30,43,44.0,16,6,537.0,0.024937308442463082,False
P00228,2024-09-12,X,Entrenamiento,Carrusel,0,11235.0,14318.0,191.0,12,13,22.0,6,2,238.0,0.02118380062305296,False
P00229,2024-09-12,Facebook,Directo,Imagen,0,9681.0,12730.0,179.0,10,16,11.0,5,2,216.0,0.022311744654477845,False
P00230,2024-09-12,Facebook,Fichajes,Vídeo corto,0,6441.0,7842.0,125.0,12,7,16.0,6,3,160.0,0.024840863219996893,False
P00231,2024-09-12,TikTok,Institucional,Vídeo corto,0,6303.0,8943.0,377.0,19,33,26.0,9,4,455.0,0.07218784705695701,False
P00232,2024-09-12,YouTube,Cantera,Vídeo largo,0,5626.0,7738.0,69.0,6,4,8.0,2,1,87.0,0.015463917525773196,False
P00233,2024-09-12,YouTube,Fichajes,Vídeo corto,0,4411.0,6217.0,472.0,33,22,27.0,15,9,554.0,0.1255951031512129,True
P00234,2024-09-13,Instagram,Efeméride,Vídeo corto,0,14596.0,17197.0,606.0,38,36,44.0,21,8,724.0,0.04960263085776925,False
P00235,2024-09-13,X,Entrenamiento,Texto,0,10736.0,17075.0,87.0,8,7,9.0,3,2,111.0,0.010339046199701937,False
P00236,2024-09-13,X,Entrenamiento,Carrusel,0,15770.0,20429.0,226.0,21,13,8.0,11,5,268.0,0.01699429296131896,False
P00237,2024-09-13,Facebook,Fichajes,Imagen,0,13805.0,19670.0,233.0,16,13,24.0,8,3,286.0,0.020717131474103586,False
P00238,2024-09-13,YouTube,Patrocinador,Vídeo corto,0,4285.0,6033.0,44.0,3,3,3.0,1,0,53.0,0.012368728121353558,False
P00239,2024-09-14,Instagram,Resumen,Imagen,1,35668.0,52303.0,1389.0,124,113,41.0,39,34,1667.0,0.04673657059549176,False
P00240,2024-09-14,Instagram,Previa,Carrusel,1,47336.0,70628.0,1123.0,86,57,60.0,28,23,1326.0,0.028012506337671116,False
P00241,2024-09-14,Instagram,Afición,Vídeo corto,1,21377.0,24584.0,1255.0,101,86,107.0,35,30,1549.0,0.07246105627543621,False
P00242,2024-09-14,Instagram,Institucional,Vídeo largo,1,30692.0,50242.0,354.0,32,25,36.0,11,8,447.0,0.01456405578000782,False
P00243,2024-09-14,Instagram,Directo,Vídeo corto,1,29070.0,39927.0,1758.0,150,104,96.0,37,53,2108.0,0.07251461988304093,False
P00244,2024-09-14,X,Resumen,Vídeo corto,1,18197.0,21981.0,357.0,27,21,35.0,9,10,440.0,0.02417980985876793,False
P00245,2024-09-14,X,Previa,Texto,1,26360.0,37134.0,169.0,11,18,11.0,3,4,209.0,0.007928679817905918,False
P00246,2024-09-14,X,Directo,Carrusel,1,23171.0,29341.0,295.0,15,27,26.0,4,5,363.0,0.015666134392128092,False
P00247,2024-09-14,X,Previa,Texto,1,47125.0,61483.0,296.0,21,14,16.0,5,7,347.0,0.007363395225464191,False
P00248,2024-09-14,X,Patrocinador,Texto,1,14846.0,19754.0,35.0,2,3,1.0,0,0,41.0,0.0027616866496025867,False
P00249,2024-09-14,Facebook,Directo,Imagen,1,10575.0,15230.0,105.0,10,9,8.0,3,2,132.0,0.0124822695035461,False
P00250,2024-09-14,Facebook,Efeméride,Carrusel,1,26699.0,31748.0,172.0,14,13,20.0,4,6,219.0,0.00820255440278662,False
P00251,2024-09-14,Facebook,Previa,Texto,1,20806.0,26307.0,185.0,16,13,9.0,4,4,223.0,0.010718062097471883,False
P00252,2024-09-14,TikTok,Efeméride,Vídeo corto,1,10653.0,14749.0,868.0,62,80,73.0,24,23,1083.0,0.10166150380174599,False
P00253,2024-09-14,TikTok,Directo,Vídeo corto,1,8066.0,10272.0,608.0,45,30,67.0,9,16,750.0,0.09298289114802877,False
P00254,2024-09-14,TikTok,Previa,Vídeo corto,1,6635.0,9654.0,515.0,32,46,31.0,15,8,624.0,0.09404672192916352,False
P00255,2024-09-14,YouTube,Entrenamiento,Vídeo corto,1,17852.0,23944.0,391.0,22,37,32.0,4,6,482.0,0.026999775935469414,False
P00256,2024-09-14,YouTube,Fichajes,Vídeo largo,1,2762.0,3975.0,66.0,5,5,1.0,1,1,77.0,0.027878349022447502,False
P00257,2024-09-15,Instagram,Afición,Texto,0,12944.0,14521.0,658.0,42,58,27.0,24,7,785.0,0.06064585908529048,False
P00258,2024-09-15,Facebook,Cantera,Vídeo corto,0,16861.0,23971.0,197.0,13,18,19.0,6,3,247.0,0.014649190439475714,False
P00259,2024-09-15,Facebook,Entrenamiento,Vídeo corto,0,7731.0,11755.0,69.0,5,5,3.0,3,1,82.0,0.010606648557754495,False
P00260,2024-09-15,Facebook,Resumen,Imagen,0,13993.0,21752.0,288.0,15,29,17.0,6,4,349.0,0.024941041949546203,False
P00261,2024-09-15,Facebook,Afición,Carrusel,0,7990.0,11394.0,115.0,8,8,6.0,4,1,137.0,0.017146433041301628,False
P00262,2024-09-15,TikTok,Afición,Vídeo corto,0,7888.0,10157.0,981.0,69,59,149.0,32,21,1258.0,0.15948275862068967,False
P00263,2024-09-15,YouTube,Entrenamiento,Vídeo corto,0,7740.0,12121.0,218.0,17,20,16.0,9,3,271.0,0.03501291989664083,False
P00264,2024-09-16,Instagram,Institucional,Vídeo corto,0,42715.0,54666.0,1781.0,164,132,11.0,78,48,2088.0,0.04888212571696125,False
P00265,2024-09-16,Instagram,Resumen,Imagen,0,12311.0,20072.0,639.0,58,34,20.0,33,15,751.0,0.06100235561692795,False
P00266,2024-09-16,Instagram,Entrenamiento,Imagen,0,37773.0,57889.0,1594.0,104,110,78.0,46,35,1886.0,0.04992984406851455,False
P00267,2024-09-16,Instagram,Patrocinador,Vídeo corto,0,41466.0,55115.0,862.0,70,42,83.0,36,12,1057.0,0.025490763517098346,False
P00268,2024-09-16,X,Afición,Texto,0,11560.0,17761.0,162.0,14,13,0.0,7,2,189.0,0.016349480968858132,False
P00269,2024-09-16,Facebook,Fichajes,Vídeo corto,0,12637.0,19114.0,319.0,18,18,21.0,10,3,376.0,0.0297538972857482,False
P00270,2024-09-16,TikTok,Afición,Vídeo corto,0,11242.0,16916.0,913.0,69,92,24.0,43,11,1098.0,0.09766945383383739,False
P00271,2024-09-16,YouTube,Resumen,Vídeo corto,0,3112.0,3889.0,198.0,14,15,16.0,7,3,243.0,0.07808483290488431,False
P00272,2024-09-16,YouTube,Cantera,Vídeo largo,0,3827.0,6184.0,42.0,2,2,4.0,1,0,50.0,0.013065064018813691,False
P00273,2024-09-17,X,Fichajes,Imagen,0,14728.0,20060.0,258.0,22,28,14.0,11,5,322.0,0.021863117870722433,False
P00274,2024-09-17,Facebook,Cantera,Imagen,0,17816.0,27626.0,110.0,9,9,2.0,4,2,130.0,0.007296811854512798,False
P00275,2024-09-17,TikTok,Fichajes,Vídeo corto,0,6047.0,7631.0,654.0,60,36,45.0,29,14,795.0,0.13147015048784522,False
P00276,2024-09-17,TikTok,Patrocinador,Vídeo corto,0,4137.0,6630.0,252.0,17,17,9.0,8,3,295.0,0.07130771090161953,False
P00277,2024-09-18,Instagram,Entrenamiento,Carrusel,0,16961.0,22439.0,864.0,57,80,94.0,27,17,1095.0,0.06455987264901833,False
P00278,2024-09-18,X,Institucional,Texto,0,33440.0,50451.0,137.0,8,7,22.0,4,2,174.0,0.005203349282296651,False
P00279,2024-09-18,X,Entrenamiento,Imagen,0,19624.0,27532.0,330.0,25,19,19.0,13,5,393.0,0.02002649816551162,False
P00280,2024-09-18,X,Resumen,Texto,0,20116.0,23222.0,161.0,10,16,10.0,5,2,197.0,0.00979319944322927,False
P00281,2024-09-18,Facebook,Fichajes,Imagen,0,19976.0,25138.0,348.0,27,23,32.0,16,6,430.0,0.021525830997196637,False
P00282,2024-09-18,Facebook,Resumen,Carrusel,0,26119.0,38287.0,284.0,22,16,36.0,13,3,358.0,0.013706497185956583,False
P00283,2024-09-18,Facebook,Patrocinador,Carrusel,0,6370.0,8952.0,21.0,1,1,4.0,0,0,27.0,0.00423861852433281,False
P00284,2024-09-18,Facebook,Entrenamiento,Imagen,0,18347.0,24182.0,172.0,8,12,12.0,3,2,204.0,0.011118984030086662,False
P00285,2024-09-18,Facebook,Fichajes,Vídeo largo,0,7416.0,10990.0,110.0,10,8,12.0,5,2,140.0,0.018878101402373247,False
P00286,2024-09-18,Facebook,Afición,Imagen,0,24829.0,36835.0,309.0,25,32,0.0,13,6,366.0,0.014740827258447782,False
P00287,2024-09-18,YouTube,Directo,Vídeo largo,0,3924.0,4439.0,118.0,6,6,12.0,3,1,142.0,0.03618756371049949,False
P00288,2024-09-19,X,Directo,Texto,0,22746.0,31130.0,189.0,14,11,10.0,7,2,224.0,0.009847885342477799,False
P00289,2024-09-19,X,Directo,Imagen,0,36593.0,46215.0,812.0,59,41,33.0,26,12,945.0,0.025824611264449484,False
P00290,2024-09-19,Facebook,Fichajes,Vídeo corto,0,13389.0,15051.0,240.0,16,14,17.0,9,4,287.0,0.021435506759280007,False
P00291,2024-09-19,YouTube,Cantera,Vídeo largo,0,3975.0,5541.0,56.0,3,6,7.0,1,0,72.0,0.018113207547169812,False
P00292,2024-09-20,Instagram,Entrenamiento,Imagen,0,18105.0,25164.0,870.0,76,48,92.0,46,16,1086.0,0.05998342999171499,False
P00293,2024-09-20,Instagram,Entrenamiento,Carrusel,0,21980.0,28983.0,920.0,50,53,64.0,23,14,1087.0,0.0494540491355778,False
P00294,2024-09-20,Facebook,Entrenamiento,Vídeo corto,0,6636.0,10421.0,100.0,6,11,11.0,3,1,128.0,0.019288728149487643,False
P00295,2024-09-21,Instagram,Entrenamiento,Imagen,0,15611.0,20384.0,550.0,40,57,7.0,21,11,654.0,0.041893536608801484,False
P00296,2024-09-22,Instagram,Directo,Vídeo corto,0,27816.0,44406.0,2132.0,110,194,120.0,55,29,2556.0,0.09188955996548749,False
P00297,2024-09-22,X,Efeméride,Imagen,0,23936.0,37886.0,402.0,20,37,35.0,10,5,494.0,0.02063836898395722,False
P00298,2024-09-22,TikTok,Patrocinador,Vídeo corto,0,6519.0,8052.0,222.0,13,11,38.0,7,2,284.0,0.04356496395152631,False
P00299,2024-09-23,Instagram,Fichajes,Imagen,0,32041.0,48288.0,2036.0,155,207,107.0,68,39,2505.0,0.07818108049062139,False
P00300,2024-09-23,Instagram,Afición,Texto,0,17033.0,26364.0,393.0,23,34,54.0,15,4,504.0,0.02958962014912229,False
P00301,2024-09-23,Facebook,Cantera,Imagen,0,17733.0,28947.0,113.0,9,8,9.0,4,2,139.0,0.007838493204759487,False
P00302,2024-09-23,TikTok,Entrenamiento,Vídeo corto,0,5785.0,7068.0,670.0,39,43,95.0,19,12,847.0,0.14641313742437337,False
P00303,2024-09-23,TikTok,Cantera,Vídeo corto,0,7071.0,9501.0,541.0,27,40,28.0,14,5,636.0,0.08994484514212983,False
P00304,2024-09-23,YouTube,Previa,Vídeo largo,0,3391.0,5502.0,62.0,3,5,5.0,1,0,75.0,0.022117369507519906,False
P00305,2024-09-23,YouTube,Efeméride,Vídeo largo,0,9909.0,14524.0,306.0,14,17,25.0,7,2,362.0,0.0365324452517913,False
P00306,2024-09-23,YouTube,Patrocinador,Vídeo corto,0,3891.0,4454.0,61.0,3,4,9.0,1,0,77.0,0.019789257260344386,False
P00307,2024-09-24,Facebook,Institucional,Carrusel,0,22475.0,36377.0,130.0,7,8,8.0,3,1,153.0,0.006807563959955506,False
P00308,2024-09-25,Instagram,Patrocinador,Texto,0,20695.0,32757.0,324.0,20,21,50.0,10,5,415.0,0.020053152935491664,False
P00309,2024-09-25,X,Cantera,Imagen,0,18676.0,21884.0,172.0,14,13,2.0,8,3,201.0,0.01076247590490469,False
P00310,2024-09-25,X,Resumen,Vídeo largo,0,20225.0,22700.0,273.0,26,27,21.0,15,6,347.0,0.01715698393077874,False
P00311,2024-09-25,Facebook,Fichajes,Vídeo corto,0,25182.0,36057.0,443.0,31,39,49.0,16,5,562.0,0.022317528393296798,False
P00312,2024-09-25,Facebook,Efeméride,Imagen,0,39182.0,45889.0,336.0,21,15,27.0,13,3,399.0,0.010183247409524782,False
P00313,2024-09-25,Facebook,Patrocinador,Imagen,0,11062.0,13887.0,66.0,4,6,5.0,1,0,81.0,0.007322364852648707,False
P00314,2024-09-25,Facebook,Efeméride,Carrusel,0,6693.0,7930.0,67.0,3,5,4.0,1,0,79.0,0.011803376662184372,False
P00315,2024-09-25,Facebook,Resumen,Vídeo corto,0,20701.0,25364.0,492.0,44,24,32.0,21,12,592.0,0.028597652287329113,False
P00316,2024-09-25,Facebook,Entrenamiento,Vídeo largo,0,9474.0,12802.0,89.0,4,4,11.0,1,1,108.0,0.011399620012666244,False
P00317,2024-09-25,TikTok,Resumen,Vídeo corto,0,21508.0,32661.0,2846.0,181,157,297.0,83,51,3481.0,0.1618467546959271,False
P00318,2024-09-25,TikTok,Institucional,Vídeo corto,0,7580.0,11071.0,390.0,20,24,35.0,11,3,469.0,0.061873350923482846,False
P00319,2024-09-26,Instagram,Patrocinador,Imagen,0,14471.0,21966.0,152.0,13,7,18.0,7,2,190.0,0.013129707691244557,False
P00320,2024-09-26,Facebook,Resumen,Vídeo corto,0,27808.0,32236.0,477.0,27,46,16.0,14,4,566.0,0.02035385500575374,False
P00321,2024-09-26,TikTok,Fichajes,Vídeo corto,0,7402.0,8668.0,920.0,52,91,78.0,24,11,1141.0,0.1541475276952175,False
P00322,2024-09-27,YouTube,Resumen,Vídeo corto,0,7054.0,10323.0,426.0,21,45,23.0,10,5,515.0,0.07300822228522824,False
P00323,2024-09-28,Instagram,Resumen,Carrusel,1,24181.0,37672.0,1937.0,115,134,145.0,55,31,2331.0,0.09639799842851826,False
P00324,2024-09-28,Instagram,Directo,Vídeo largo,1,34689.0,52667.0,2825.0,259,265,84.0,126,81,3433.0,0.09896508979791865,False
P00325,2024-09-28,Instagram,Directo,Carrusel,1,16963.0,22726.0,971.0,61,75,51.0,31,14,1158.0,0.06826622649295526,False
P00326,2024-09-28,X,Resumen,Imagen,1,14641.0,17365.0,331.0,30,33,11.0,15,6,405.0,0.027662044942285365,False
P00327,2024-09-28,X,Fichajes,Imagen,1,18453.0,27650.0,364.0,18,36,39.0,8,5,457.0,0.024765620766271066,False
P00328,2024-09-28,Facebook,Previa,Imagen,1,15834.0,19355.0,146.0,7,9,9.0,3,2,171.0,0.010799545282303903,False
P00329,2024-09-28,Facebook,Afición,Imagen,1,18411.0,25159.0,248.0,13,22,17.0,6,3,300.0,0.016294606485253382,False
P00330,2024-09-28,TikTok,Afición,Vídeo corto,1,11993.0,18963.0,537.0,44,45,29.0,21,9,655.0,0.054615192195447346,False
P00331,2024-09-28,TikTok,Resumen,Vídeo corto,1,7599.0,8870.0,1297.0,119,114,62.0,59,36,1592.0,0.20950125016449533,False
P00332,2024-09-29,Instagram,Patrocinador,Imagen,0,23113.0,34001.0,279.0,19,22,20.0,9,4,340.0,0.01471033617444728,False
P00333,2024-09-29,Instagram,Efeméride,Imagen,0,21270.0,32509.0,602.0,42,61,11.0,22,7,716.0,0.03366243535496004,False
P00334,2024-09-29,Instagram,Resumen,Vídeo corto,0,16033.0,26207.0,1683.0,105,85,117.0,62,20,1990.0,0.12411900455310922,False
P00335,2024-09-29,X,Patrocinador,Imagen,0,22164.0,31340.0,89.0,4,7,10.0,1,1,110.0,0.0049630030680382605,False
P00336,2024-09-29,Facebook,Entrenamiento,Imagen,0,14573.0,16969.0,135.0,7,14,15.0,3,1,171.0,0.011734028683181226,False
P00337,2024-09-29,TikTok,Resumen,Vídeo corto,0,5123.0,7067.0,500.0,37,49,16.0,22,8,602.0,0.11750927191098966,False
P00338,2024-09-29,YouTube,Entrenamiento,Vídeo largo,0,3886.0,4935.0,74.0,4,3,13.0,2,0,94.0,0.024189397838394237,False
P00339,2024-09-29,YouTube,Resumen,Vídeo largo,0,1309.0,2043.0,36.0,1,1,8.0,0,0,46.0,0.03514132925897632,False
P00340,2024-09-30,Instagram,Institucional,Imagen,0,58893.0,79015.0,1382.0,126,102,102.0,74,23,1712.0,0.029069668721240217,False
P00341,2024-09-30,Facebook,Institucional,Carrusel,0,10660.0,15591.0,50.0,4,4,1.0,2,0,59.0,0.005534709193245778,False
P00342,2024-09-30,Facebook,Cantera,Imagen,0,15726.0,20128.0,166.0,11,16,9.0,5,2,202.0,0.01284497011318835,False
P00343,2024-09-30,Facebook,Afición,Imagen,0,13782.0,19407.0,169.0,16,15,12.0,8,3,212.0,0.015382382818168627,False
P00344,2024-10-01,Instagram,Previa,Vídeo corto,0,35930.0,56378.0,2183.0,140,170,277.0,55,38,2770.0,0.07709435012524353,False
P00345,2024-10-01,Instagram,Fichajes,Texto,0,21320.0,30067.0,1052.0,101,85,90.0,51,24,1328.0,0.06228893058161351,False
P00346,2024-10-01,Instagram,Cantera,Vídeo corto,0,21974.0,27813.0,880.0,50,98,88.0,25,10,1116.0,0.05078729407481569,False
P00347,2024-10-01,X,Previa,Texto,0,10547.0,13133.0,73.0,5,5,4.0,2,1,87.0,0.008248791125438514,False
P00348,2024-10-01,Facebook,Institucional,Imagen,0,7799.0,11984.0,28.0,1,2,3.0,0,0,34.0,0.004359533273496602,False
P00349,2024-10-01,Facebook,Institucional,Vídeo corto,0,12483.0,16291.0,107.0,8,9,5.0,4,1,129.0,0.010334054313866858,False
P00350,2024-10-02,Instagram,Previa,Imagen,0,25620.0,39486.0,693.0,40,48,60.0,22,7,841.0,0.03282591725214676,False
P00351,2024-10-02,Facebook,Patrocinador,Vídeo corto,0,19216.0,25031.0,121.0,7,8,14.0,4,1,150.0,0.007805995004163197,False
P00352,2024-10-02,Facebook,Entrenamiento,Vídeo corto,0,10956.0,17624.0,93.0,6,7,7.0,2,1,113.0,0.01031398320554947,False
P00353,2024-10-03,Instagram,Patrocinador,Carrusel,0,19101.0,26884.0,598.0,34,51,46.0,12,10,729.0,0.038165541071148106,False
P00354,2024-10-03,Instagram,Institucional,Imagen,0,44121.0,61148.0,723.0,51,37,55.0,29,12,866.0,0.019627841617370412,False
P00355,2024-10-03,X,Entrenamiento,Imagen,0,36319.0,47108.0,524.0,35,41,38.0,19,10,638.0,0.017566562956028525,False
P00356,2024-10-03,TikTok,Resumen,Vídeo corto,0,12265.0,19759.0,1107.0,60,85,44.0,26,19,1296.0,0.1056665307786384,False
P00357,2024-10-03,TikTok,Directo,Vídeo corto,0,10815.0,16724.0,1458.0,79,143,96.0,35,20,1776.0,0.16421636615811372,False
P00358,2024-10-03,TikTok,Resumen,Vídeo corto,0,5823.0,8712.0,791.0,78,78,38.0,42,13,985.0,0.16915679203159883,False
P00359,2024-10-03,TikTok,Cantera,Vídeo corto,0,4261.0,5539.0,337.0,27,26,7.0,15,4,397.0,0.09317061722600328,False
P00360,2024-10-03,YouTube,Institucional,Vídeo largo,0,9503.0,13568.0,92.0,8,5,6.0,4,1,111.0,0.01168052194043986,False
P00361,2024-10-04,Instagram,Efeméride,Imagen,0,25733.0,31563.0,612.0,41,70,57.0,20,8,780.0,0.03031127346209148,False
P00362,2024-10-04,Instagram,Patrocinador,Vídeo corto,0,77714.0,120143.0,2855.0,207,214,200.0,112,53,3476.0,0.04472810561803536,False
P00363,2024-10-04,Instagram,Entrenamiento,Imagen,0,12412.0,18150.0,354.0,17,18,41.0,10,3,430.0,0.034643893006767644,False
P00364,2024-10-04,Instagram,Afición,Carrusel,0,6760.0,8398.0,310.0,21,26,10.0,10,5,367.0,0.05428994082840237,False
P00365,2024-10-04,X,Cantera,Imagen,0,28268.0,33685.0,247.0,16,22,17.0,6,5,302.0,0.010683458327437384,False
P00366,2024-10-04,X,Efeméride,Texto,0,12495.0,14355.0,114.0,6,8,8.0,3,1,136.0,0.010884353741496598,False
P00367,2024-10-04,YouTube,Afición,Vídeo largo,0,2098.0,2667.0,39.0,2,2,3.0,1,0,46.0,0.0219256434699714,False
P00368,2024-10-05,Instagram,Resumen,Imagen,1,24679.0,30375.0,1552.0,114,136,33.0,79,12,1835.0,0.07435471453462458,False
P00369,2024-10-05,Instagram,Directo,Texto,1,16165.0,23483.0,630.0,40,50,65.0,29,3,785.0,0.04856170739251469,False
P00370,2024-10-05,X,Entrenamiento,Carrusel,1,18706.0,21584.0,231.0,11,20,12.0,7,1,274.0,0.01464770661819737,False
P00371,2024-10-05,X,Resumen,Imagen,1,29283.0,46031.0,351.0,25,22,50.0,19,3,448.0,0.015298978929754466,False
P00372,2024-10-05,X,Resumen,Vídeo corto,1,14601.0,21001.0,477.0,38,34,22.0,23,7,571.0,0.03910691048558318,False
P00373,2024-10-05,X,Directo,Imagen,1,36033.0,56235.0,981.0,74,50,122.0,51,14,1227.0,0.034052118891016565,False
P00374,2024-10-05,Facebook,Afición,Imagen,1,41216.0,56810.0,696.0,57,71,9.0,35,7,833.0,0.020210597826086956,False
P00375,2024-10-05,TikTok,Directo,Vídeo corto,1,9950.0,14326.0,1420.0,85,80,117.0,56,16,1702.0,0.17105527638190954,False
P00376,2024-10-05,TikTok,Fichajes,Vídeo corto,1,9977.0,10777.0,1104.0,99,55,43.0,62,20,1301.0,0.13039991981557583,False
P00377,2024-10-05,TikTok,Resumen,Vídeo corto,1,5553.0,6301.0,1110.0,78,81,102.0,52,14,1371.0,0.24689357104267964,False
P00378,2024-10-05,TikTok,Resumen,Vídeo corto,1,10971.0,13747.0,2131.0,142,144,240.0,93,17,2657.0,0.24218393947680247,False
P00379,2024-10-05,YouTube,Directo,Vídeo largo,1,1581.0,2251.0,48.0,4,4,1.0,2,0,57.0,0.036053130929791274,False
P00380,2024-10-06,Instagram,Patrocinador,Carrusel,0,31354.0,36905.0,704.0,45,49,102.0,27,9,900.0,0.028704471518785482,False
P00381,2024-10-06,Instagram,Patrocinador,Imagen,0,47073.0,69898.0,786.0,60,77,17.0,32,14,940.0,0.01996898434346653,False
P00382,2024-10-06,TikTok,Institucional,Vídeo corto,0,12071.0,14004.0,654.0,59,46,27.0,25,20,786.0,0.06511473780134205,False
